n_voters,n_candidates,n_splits,pref_dist,axiom_name,possible_violations,total_violations,non_violating_rule_names
20,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
20,11,50,preflib,Strong Consistency,0,0,Counter()
20,11,50,preflib,Weak Consistency,0,0,Counter()
20,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
20,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
20,11,50,preflib,Strong Consistency,1,1,Counter()
20,11,50,preflib,Weak Consistency,0,0,Counter()
34,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
34,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
34,11,50,preflib,Strong Consistency,1,1,Counter()
34,11,50,preflib,Weak Consistency,0,0,Counter()
17,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
17,11,50,preflib,Weak Consistency,0,0,Counter()
37,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
37,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
37,11,50,preflib,Strong Consistency,0,0,Counter()
37,11,50,preflib,Weak Consistency,0,0,Counter()
37,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
37,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
37,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
37,11,50,preflib,Weak Consistency,0,0,Counter()
16,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,11,50,preflib,Strong Consistency,0,0,Counter()
16,11,50,preflib,Weak Consistency,0,0,Counter()
21,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
21,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
21,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
21,11,50,preflib,Weak Consistency,0,0,Counter()
14,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
14,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
14,11,50,preflib,Weak Consistency,0,0,Counter()
5,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
5,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
5,11,50,preflib,Strong Consistency,0,0,Counter()
5,11,50,preflib,Weak Consistency,0,0,Counter()
21,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
21,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
21,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
21,11,50,preflib,Weak Consistency,0,0,Counter()
19,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
19,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
19,11,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
19,11,50,preflib,Weak Consistency,0,0,Counter()
15,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
15,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
15,11,50,preflib,Strong Consistency,0,0,Counter()
15,11,50,preflib,Weak Consistency,0,0,Counter()
18,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
18,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
18,11,50,preflib,Strong Consistency,0,0,Counter()
18,11,50,preflib,Weak Consistency,0,0,Counter()
17,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,11,50,preflib,Strong Consistency,0,0,Counter()
17,11,50,preflib,Weak Consistency,0,0,Counter()
16,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,11,50,preflib,Strong Consistency,0,0,Counter()
16,11,50,preflib,Weak Consistency,0,0,Counter()
15,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
15,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
15,11,50,preflib,Strong Consistency,0,0,Counter()
15,11,50,preflib,Weak Consistency,0,0,Counter()
17,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
17,11,50,preflib,Weak Consistency,0,0,Counter()
18,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
18,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
18,11,50,preflib,Strong Consistency,1,1,Counter()
18,11,50,preflib,Weak Consistency,0,0,Counter()
16,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
16,11,50,preflib,Weak Consistency,0,0,Counter()
15,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
15,11,50,preflib,Monotonicity,1,1,Counter()
15,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
15,11,50,preflib,Weak Consistency,0,0,Counter()
21,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
21,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
21,11,50,preflib,Strong Consistency,0,0,Counter()
21,11,50,preflib,Weak Consistency,0,0,Counter()
39,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
39,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
39,11,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
39,11,50,preflib,Weak Consistency,0,0,Counter()
11,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
11,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,11,50,preflib,Strong Consistency,0,0,Counter()
11,11,50,preflib,Weak Consistency,0,0,Counter()
23,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
23,11,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
23,11,50,preflib,Strong Consistency,0,0,Counter()
23,11,50,preflib,Weak Consistency,0,0,Counter()
18,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
18,11,50,preflib,Monotonicity,1,1,Counter()
18,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
18,11,50,preflib,Weak Consistency,0,0,Counter()
25,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
25,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
25,11,50,preflib,Strong Consistency,0,0,Counter()
25,11,50,preflib,Weak Consistency,0,0,Counter()
17,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,11,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,11,50,preflib,Strong Consistency,0,0,Counter()
17,11,50,preflib,Weak Consistency,0,0,Counter()
41,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
41,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
41,11,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
41,11,50,preflib,Weak Consistency,0,0,Counter()
30,11,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
30,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
30,11,50,preflib,Strong Consistency,0,0,Counter()
30,11,50,preflib,Weak Consistency,0,0,Counter()
15,11,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
15,11,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
15,11,50,preflib,Strong Consistency,0,0,Counter()
15,11,50,preflib,Weak Consistency,0,0,Counter()
16,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Strong Consistency,0,0,Counter()
16,12,50,preflib,Weak Consistency,0,0,Counter()
11,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
11,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
11,12,50,preflib,Strong Consistency,0,0,Counter()
11,12,50,preflib,Weak Consistency,0,0,Counter()
25,12,50,preflib,Reversal Consistency,1,0,Counter({'Plurality Veto': 1})
25,12,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
25,12,50,preflib,Strong Consistency,0,0,Counter()
25,12,50,preflib,Weak Consistency,0,0,Counter()
17,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,12,50,preflib,Strong Consistency,0,0,Counter()
17,12,50,preflib,Weak Consistency,0,0,Counter()
13,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,12,50,preflib,Strong Consistency,1,1,Counter()
13,12,50,preflib,Weak Consistency,0,0,Counter()
14,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
14,12,50,preflib,Strong Consistency,0,0,Counter()
14,12,50,preflib,Weak Consistency,0,0,Counter()
16,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Strong Consistency,0,0,Counter()
16,12,50,preflib,Weak Consistency,0,0,Counter()
10,12,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
10,12,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
10,12,50,preflib,Strong Consistency,0,0,Counter()
10,12,50,preflib,Weak Consistency,0,0,Counter()
17,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Strong Consistency,0,0,Counter()
17,12,50,preflib,Weak Consistency,0,0,Counter()
19,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
19,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
19,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
19,12,50,preflib,Weak Consistency,0,0,Counter()
30,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
30,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
30,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
30,12,50,preflib,Weak Consistency,0,0,Counter()
13,12,50,preflib,Reversal Consistency,1,0,Counter({'Plurality Veto': 1})
13,12,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
13,12,50,preflib,Strong Consistency,1,1,Counter()
13,12,50,preflib,Weak Consistency,0,0,Counter()
14,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
14,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
14,12,50,preflib,Weak Consistency,0,0,Counter()
12,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
12,12,50,preflib,Monotonicity,1,1,Counter()
12,12,50,preflib,Strong Consistency,0,0,Counter()
12,12,50,preflib,Weak Consistency,0,0,Counter()
14,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,12,50,preflib,Strong Consistency,1,1,Counter()
14,12,50,preflib,Weak Consistency,0,0,Counter()
18,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
18,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
18,12,50,preflib,Strong Consistency,0,0,Counter()
18,12,50,preflib,Weak Consistency,0,0,Counter()
17,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Weak Consistency,0,0,Counter()
14,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
14,12,50,preflib,Strong Consistency,0,0,Counter()
14,12,50,preflib,Weak Consistency,0,0,Counter()
16,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,12,50,preflib,Strong Consistency,0,0,Counter()
16,12,50,preflib,Weak Consistency,0,0,Counter()
41,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
41,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
41,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
41,12,50,preflib,Weak Consistency,0,0,Counter()
29,12,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
29,12,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
29,12,50,preflib,Strong Consistency,0,0,Counter()
29,12,50,preflib,Weak Consistency,0,0,Counter()
49,12,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
49,12,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
49,12,50,preflib,Strong Consistency,0,0,Counter()
49,12,50,preflib,Weak Consistency,0,0,Counter()
46,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
46,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
46,12,50,preflib,Strong Consistency,0,0,Counter()
46,12,50,preflib,Weak Consistency,0,0,Counter()
5,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
5,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
5,12,50,preflib,Strong Consistency,0,0,Counter()
5,12,50,preflib,Weak Consistency,0,0,Counter()
20,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
20,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
20,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
20,12,50,preflib,Weak Consistency,0,0,Counter()
13,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
13,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
13,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
13,12,50,preflib,Weak Consistency,0,0,Counter()
13,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,12,50,preflib,Strong Consistency,1,1,Counter()
13,12,50,preflib,Weak Consistency,0,0,Counter()
19,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
19,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
19,12,50,preflib,Strong Consistency,1,1,Counter()
19,12,50,preflib,Weak Consistency,0,0,Counter()
34,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
34,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
34,12,50,preflib,Strong Consistency,1,1,Counter()
34,12,50,preflib,Weak Consistency,0,0,Counter()
31,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
31,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
31,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
31,12,50,preflib,Weak Consistency,1,0,Counter({'Borda': 1})
16,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Weak Consistency,0,0,Counter()
54,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
54,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
54,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
54,12,50,preflib,Weak Consistency,0,0,Counter()
17,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,12,50,preflib,Strong Consistency,0,0,Counter()
17,12,50,preflib,Weak Consistency,0,0,Counter()
14,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
14,12,50,preflib,Strong Consistency,0,0,Counter()
14,12,50,preflib,Weak Consistency,0,0,Counter()
11,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
11,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,12,50,preflib,Strong Consistency,1,1,Counter()
11,12,50,preflib,Weak Consistency,0,0,Counter()
25,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
25,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
25,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
25,12,50,preflib,Weak Consistency,0,0,Counter()
13,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
13,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,12,50,preflib,Strong Consistency,0,0,Counter()
13,12,50,preflib,Weak Consistency,0,0,Counter()
21,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
21,12,50,preflib,Monotonicity,1,1,Counter()
21,12,50,preflib,Strong Consistency,1,1,Counter()
21,12,50,preflib,Weak Consistency,0,0,Counter()
14,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
14,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
14,12,50,preflib,Weak Consistency,0,0,Counter()
34,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
34,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
34,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
34,12,50,preflib,Weak Consistency,0,0,Counter()
20,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
20,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
20,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
20,12,50,preflib,Weak Consistency,0,0,Counter()
19,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
19,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
19,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
19,12,50,preflib,Weak Consistency,0,0,Counter()
48,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
48,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
48,12,50,preflib,Strong Consistency,0,0,Counter()
48,12,50,preflib,Weak Consistency,0,0,Counter()
51,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
51,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
51,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
51,12,50,preflib,Weak Consistency,0,0,Counter()
20,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
20,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
20,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
20,12,50,preflib,Weak Consistency,1,0,Counter({'Borda': 1})
10,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
10,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
10,12,50,preflib,Strong Consistency,0,0,Counter()
10,12,50,preflib,Weak Consistency,0,0,Counter()
15,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
15,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
15,12,50,preflib,Strong Consistency,0,0,Counter()
15,12,50,preflib,Weak Consistency,0,0,Counter()
6,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
6,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
6,12,50,preflib,Strong Consistency,0,0,Counter()
6,12,50,preflib,Weak Consistency,0,0,Counter()
17,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Weak Consistency,0,0,Counter()
10,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
10,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
10,12,50,preflib,Strong Consistency,0,0,Counter()
10,12,50,preflib,Weak Consistency,0,0,Counter()
27,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
27,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
27,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
27,12,50,preflib,Weak Consistency,0,0,Counter()
16,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Weak Consistency,0,0,Counter()
37,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
37,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
37,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
37,12,50,preflib,Weak Consistency,0,0,Counter()
32,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
32,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
32,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
32,12,50,preflib,Weak Consistency,1,0,Counter({'Dowdall': 1})
29,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
29,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
29,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
29,12,50,preflib,Weak Consistency,0,0,Counter()
13,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
13,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
13,12,50,preflib,Strong Consistency,0,0,Counter()
13,12,50,preflib,Weak Consistency,0,0,Counter()
19,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
19,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
19,12,50,preflib,Strong Consistency,0,0,Counter()
19,12,50,preflib,Weak Consistency,0,0,Counter()
26,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
26,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
26,12,50,preflib,Strong Consistency,0,0,Counter()
26,12,50,preflib,Weak Consistency,0,0,Counter()
22,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
22,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
22,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
22,12,50,preflib,Weak Consistency,0,0,Counter()
27,12,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
27,12,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
27,12,50,preflib,Strong Consistency,0,0,Counter()
27,12,50,preflib,Weak Consistency,0,0,Counter()
15,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
15,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
15,12,50,preflib,Strong Consistency,0,0,Counter()
15,12,50,preflib,Weak Consistency,0,0,Counter()
17,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,12,50,preflib,Strong Consistency,0,0,Counter()
17,12,50,preflib,Weak Consistency,0,0,Counter()
13,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
13,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
13,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
13,12,50,preflib,Weak Consistency,0,0,Counter()
4,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
4,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
4,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
4,12,50,preflib,Weak Consistency,0,0,Counter()
28,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
28,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
28,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
28,12,50,preflib,Weak Consistency,0,0,Counter()
28,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
28,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
28,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
28,12,50,preflib,Weak Consistency,0,0,Counter()
11,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
11,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
11,12,50,preflib,Weak Consistency,0,0,Counter()
52,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
52,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
52,12,50,preflib,Strong Consistency,0,0,Counter()
52,12,50,preflib,Weak Consistency,0,0,Counter()
34,12,50,preflib,Reversal Consistency,1,0,Counter({'Plurality Veto': 1})
34,12,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
34,12,50,preflib,Strong Consistency,1,1,Counter()
34,12,50,preflib,Weak Consistency,0,0,Counter()
23,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
23,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
23,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
23,12,50,preflib,Weak Consistency,0,0,Counter()
43,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
43,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
43,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
43,12,50,preflib,Weak Consistency,0,0,Counter()
36,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
36,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
36,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
36,12,50,preflib,Weak Consistency,0,0,Counter()
10,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
10,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
10,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
10,12,50,preflib,Weak Consistency,0,0,Counter()
18,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
18,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
18,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
18,12,50,preflib,Weak Consistency,0,0,Counter()
24,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
24,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
24,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
24,12,50,preflib,Weak Consistency,0,0,Counter()
16,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,12,50,preflib,Strong Consistency,1,1,Counter()
16,12,50,preflib,Weak Consistency,0,0,Counter()
41,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
41,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
41,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
