n_voters,n_candidates,n_splits,pref_dist,axiom_name,possible_violations,total_violations,non_violating_rule_names
64,10,20,IC,Homogeneity,500,169,"Counter({'Anti-Plurality': 94, 'Plurality': 77, 'Borda': 72, 'Plurality Veto': 47, 'Dowdall': 41})"
64,10,20,IC,Reversal Symmetry,500,0,"Counter({'Anti-Plurality': 126, 'Borda': 125, 'Plurality': 104, 'Plurality Veto': 75, 'Dowdall': 70})"
64,10,20,IC,Monotonicity,500,61,"Counter({'Borda': 105, 'Anti-Plurality': 98, 'Plurality': 90, 'Plurality Veto': 73, 'Dowdall': 73})"
64,10,20,IC,Strong Consistency,102,42,"Counter({'Plurality Veto': 19, 'Anti-Plurality': 16, 'Borda': 13, 'Plurality': 10, 'Dowdall': 2})"
64,10,20,IC,Weak Consistency,0,0,Counter()
64,10,40,MALLOWS-RELPHI-R,Homogeneity,500,100,"Counter({'Borda': 353, 'Dowdall': 23, 'Plurality Veto': 11, 'Anti-Plurality': 9, 'Plurality': 4})"
64,10,40,MALLOWS-RELPHI-R,Reversal Symmetry,500,0,"Counter({'Borda': 422, 'Dowdall': 43, 'Plurality Veto': 13, 'Anti-Plurality': 12, 'Plurality': 10})"
64,10,40,MALLOWS-RELPHI-R,Monotonicity,500,8,"Counter({'Borda': 415, 'Dowdall': 46, 'Anti-Plurality': 12, 'Plurality Veto': 11, 'Plurality': 8})"
64,10,40,MALLOWS-RELPHI-R,Strong Consistency,323,31,"Counter({'Borda': 289, 'Dowdall': 2, 'Anti-Plurality': 1})"
64,10,40,MALLOWS-RELPHI-R,Weak Consistency,115,9,Counter({'Borda': 106})
64,10,40,URN-R,Homogeneity,500,129,"Counter({'Borda': 187, 'Dowdall': 105, 'Plurality Veto': 51, 'Anti-Plurality': 15, 'Plurality': 13})"
64,10,40,URN-R,Reversal Symmetry,500,0,"Counter({'Borda': 237, 'Dowdall': 137, 'Plurality Veto': 79, 'Plurality': 26, 'Anti-Plurality': 21})"
64,10,40,URN-R,Monotonicity,500,9,"Counter({'Borda': 236, 'Dowdall': 133, 'Plurality Veto': 84, 'Plurality': 20, 'Anti-Plurality': 18})"
64,10,40,URN-R,Strong Consistency,294,38,"Counter({'Borda': 165, 'Dowdall': 51, 'Plurality Veto': 33, 'Anti-Plurality': 5, 'Plurality': 2})"
64,10,40,URN-R,Weak Consistency,79,1,"Counter({'Borda': 66, 'Dowdall': 12})"
64,10,40,plackett_luce,Homogeneity,500,65,"Counter({'Borda': 434, 'Dowdall': 1})"
64,10,40,plackett_luce,Reversal Symmetry,500,0,"Counter({'Borda': 497, 'Dowdall': 3})"
64,10,40,plackett_luce,Monotonicity,500,0,"Counter({'Borda': 499, 'Dowdall': 1})"
64,10,40,plackett_luce,Strong Consistency,494,1,Counter({'Borda': 493})
64,10,40,plackett_luce,Weak Consistency,133,0,Counter({'Borda': 133})
64,10,40,single_peaked_conitzer,Homogeneity,500,7,"Counter({'Borda': 492, 'Plurality Veto': 1})"
64,10,40,single_peaked_conitzer,Reversal Symmetry,500,0,"Counter({'Borda': 498, 'Plurality Veto': 2})"
64,10,40,single_peaked_conitzer,Monotonicity,500,25,"Counter({'Borda': 474, 'Plurality Veto': 1})"
64,10,40,single_peaked_conitzer,Strong Consistency,465,2,"Counter({'Borda': 462, 'Plurality Veto': 1})"
64,10,40,single_peaked_conitzer,Weak Consistency,8,0,Counter({'Borda': 8})
64,10,40,IC,Homogeneity,500,144,"Counter({'Anti-Plurality': 118, 'Borda': 82, 'Plurality': 78, 'Plurality Veto': 47, 'Dowdall': 31})"
64,10,40,IC,Reversal Symmetry,500,0,"Counter({'Anti-Plurality': 142, 'Borda': 131, 'Plurality': 97, 'Plurality Veto': 69, 'Dowdall': 61})"
64,10,40,IC,Monotonicity,500,56,"Counter({'Borda': 112, 'Anti-Plurality': 112, 'Plurality': 83, 'Dowdall': 72, 'Plurality Veto': 65})"
64,10,40,IC,Strong Consistency,95,39,"Counter({'Anti-Plurality': 23, 'Borda': 15, 'Dowdall': 7, 'Plurality Veto': 6, 'Plurality': 5})"
64,10,40,IC,Weak Consistency,0,0,Counter()
64,20,20,MALLOWS-RELPHI-R,Homogeneity,500,47,"Counter({'Borda': 430, 'Dowdall': 12, 'Anti-Plurality': 5, 'Plurality': 4, 'Plurality Veto': 2})"
64,20,20,MALLOWS-RELPHI-R,Reversal Symmetry,500,0,"Counter({'Borda': 461, 'Dowdall': 22, 'Plurality': 8, 'Anti-Plurality': 6, 'Plurality Veto': 3})"
64,20,20,MALLOWS-RELPHI-R,Monotonicity,500,10,"Counter({'Borda': 467, 'Dowdall': 11, 'Anti-Plurality': 5, 'Plurality': 5, 'Plurality Veto': 2})"
64,20,20,MALLOWS-RELPHI-R,Strong Consistency,416,7,"Counter({'Borda': 406, 'Anti-Plurality': 1, 'Plurality Veto': 1, 'Plurality': 1})"
64,20,20,MALLOWS-RELPHI-R,Weak Consistency,44,3,Counter({'Borda': 41})
64,20,20,URN-R,Homogeneity,500,111,"Counter({'Borda': 231, 'Dowdall': 123, 'Plurality Veto': 28, 'Anti-Plurality': 4, 'Plurality': 3})"
64,20,20,URN-R,Reversal Symmetry,500,0,"Counter({'Borda': 293, 'Dowdall': 151, 'Plurality Veto': 43, 'Anti-Plurality': 8, 'Plurality': 5})"
64,20,20,URN-R,Monotonicity,500,3,"Counter({'Borda': 284, 'Dowdall': 150, 'Plurality Veto': 49, 'Anti-Plurality': 9, 'Plurality': 5})"
64,20,20,URN-R,Strong Consistency,308,25,"Counter({'Borda': 192, 'Dowdall': 73, 'Plurality Veto': 16, 'Anti-Plurality': 1, 'Plurality': 1})"
64,20,20,URN-R,Weak Consistency,37,0,"Counter({'Borda': 36, 'Dowdall': 1})"
64,20,20,plackett_luce,Homogeneity,500,17,Counter({'Borda': 483})
64,20,20,plackett_luce,Reversal Symmetry,500,0,Counter({'Borda': 500})
64,20,20,plackett_luce,Monotonicity,500,1,Counter({'Borda': 499})
64,20,20,plackett_luce,Strong Consistency,499,0,Counter({'Borda': 499})
64,20,20,plackett_luce,Weak Consistency,29,0,Counter({'Borda': 29})
64,20,20,single_peaked_conitzer,Homogeneity,500,0,Counter({'Borda': 500})
64,20,20,single_peaked_conitzer,Reversal Symmetry,500,0,Counter({'Borda': 500})
64,20,20,single_peaked_conitzer,Monotonicity,500,27,Counter({'Borda': 473})
64,20,20,single_peaked_conitzer,Strong Consistency,500,0,Counter({'Borda': 500})
64,20,20,single_peaked_conitzer,Weak Consistency,0,0,Counter()
64,20,20,IC,Homogeneity,500,170,"Counter({'Anti-Plurality': 93, 'Borda': 86, 'Plurality': 63, 'Dowdall': 45, 'Plurality Veto': 43})"
64,20,20,IC,Reversal Symmetry,500,0,"Counter({'Anti-Plurality': 130, 'Borda': 112, 'Plurality': 99, 'Dowdall': 80, 'Plurality Veto': 79})"
64,20,20,IC,Monotonicity,500,60,"Counter({'Anti-Plurality': 116, 'Borda': 113, 'Dowdall': 80, 'Plurality Veto': 66, 'Plurality': 65})"
64,20,20,IC,Strong Consistency,96,40,"Counter({'Anti-Plurality': 14, 'Borda': 12, 'Plurality Veto': 11, 'Dowdall': 11, 'Plurality': 8})"
64,20,20,IC,Weak Consistency,0,0,Counter()
64,20,40,MALLOWS-RELPHI-R,Homogeneity,500,48,"Counter({'Borda': 426, 'Dowdall': 13, 'Anti-Plurality': 5, 'Plurality': 4, 'Plurality Veto': 4})"
64,20,40,MALLOWS-RELPHI-R,Reversal Symmetry,500,0,"Counter({'Borda': 455, 'Dowdall': 25, 'Anti-Plurality': 7, 'Plurality': 7, 'Plurality Veto': 6})"
64,20,40,MALLOWS-RELPHI-R,Monotonicity,500,5,"Counter({'Borda': 460, 'Dowdall': 18, 'Anti-Plurality': 7, 'Plurality': 5, 'Plurality Veto': 5})"
64,20,40,MALLOWS-RELPHI-R,Strong Consistency,421,15,"Counter({'Borda': 401, 'Dowdall': 2, 'Plurality': 1, 'Plurality Veto': 1, 'Anti-Plurality': 1})"
64,20,40,MALLOWS-RELPHI-R,Weak Consistency,50,2,Counter({'Borda': 48})
64,20,40,URN-R,Homogeneity,500,90,"Counter({'Borda': 228, 'Dowdall': 131, 'Plurality Veto': 34, 'Anti-Plurality': 11, 'Plurality': 6})"
64,20,40,URN-R,Reversal Symmetry,500,0,"Counter({'Borda': 262, 'Dowdall': 174, 'Plurality Veto': 42, 'Anti-Plurality': 14, 'Plurality': 8})"
64,20,40,URN-R,Monotonicity,500,5,"Counter({'Borda': 281, 'Dowdall': 155, 'Plurality Veto': 36, 'Anti-Plurality': 15, 'Plurality': 8})"
64,20,40,URN-R,Strong Consistency,307,27,"Counter({'Borda': 195, 'Dowdall': 79, 'Plurality Veto': 5, 'Anti-Plurality': 1})"
64,20,40,URN-R,Weak Consistency,30,0,"Counter({'Borda': 29, 'Dowdall': 1})"
64,20,40,plackett_luce,Homogeneity,500,11,Counter({'Borda': 489})
64,20,40,plackett_luce,Reversal Symmetry,500,0,Counter({'Borda': 500})
64,20,40,plackett_luce,Monotonicity,500,0,Counter({'Borda': 500})
64,20,40,plackett_luce,Strong Consistency,500,0,Counter({'Borda': 500})
64,20,40,plackett_luce,Weak Consistency,25,0,Counter({'Borda': 25})
64,20,40,single_peaked_conitzer,Homogeneity,500,1,Counter({'Borda': 499})
64,20,40,single_peaked_conitzer,Reversal Symmetry,500,0,Counter({'Borda': 500})
64,20,40,single_peaked_conitzer,Monotonicity,500,26,Counter({'Borda': 474})
64,20,40,single_peaked_conitzer,Strong Consistency,493,0,Counter({'Borda': 493})
64,20,40,single_peaked_conitzer,Weak Consistency,0,0,Counter()
64,20,40,IC,Homogeneity,500,124,"Counter({'Anti-Plurality': 102, 'Borda': 87, 'Plurality': 75, 'Plurality Veto': 61, 'Dowdall': 51})"
64,20,40,IC,Reversal Symmetry,500,0,"Counter({'Anti-Plurality': 131, 'Borda': 109, 'Plurality': 107, 'Plurality Veto': 83, 'Dowdall': 70})"
64,20,40,IC,Monotonicity,500,77,"Counter({'Anti-Plurality': 115, 'Borda': 105, 'Plurality': 77, 'Dowdall': 66, 'Plurality Veto': 60})"
64,20,40,IC,Strong Consistency,115,49,"Counter({'Plurality Veto': 17, 'Borda': 14, 'Plurality': 14, 'Anti-Plurality': 12, 'Dowdall': 9})"
64,20,40,IC,Weak Consistency,0,0,Counter()
